Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-EB-A44O-01A-11D-A25P-01	19	23166885	23327563	86	0.5195
TCGA-EB-A44O-01A-11D-A25P-01	19	23333246	23395234	33	0.2034
TCGA-EB-A44O-01A-11D-A25P-01	19	23399080	23756666	205	0.6795
TCGA-EB-A44O-01A-11D-A25P-01	19	23759591	23827747	35	0.2136
TCGA-EB-A44O-01A-11D-A25P-01	19	23828724	28240509	166	0.5678
TCGA-EB-A44O-01A-11D-A25P-01	19	28243193	58878226	14943	0.1488
TCGA-EB-A44O-01A-11D-A25P-01	20	455764	10345836	6100	0.1838
TCGA-EB-A44O-01A-11D-A25P-01	20	10347418	11177529	618	-0.5512
TCGA-EB-A44O-01A-11D-A25P-01	20	11177615	11177997	3	-2.3912
TCGA-EB-A44O-01A-11D-A25P-01	20	11178949	11301911	119	-0.4861
TCGA-EB-A44O-01A-11D-A25P-01	20	11302072	51721681	23217	0.1743
TCGA-EB-A44O-01A-11D-A25P-01	20	51722765	51725165	3	-1.797
TCGA-EB-A44O-01A-11D-A25P-01	20	51726909	62219837	7139	0.1564
TCGA-EB-A44O-01A-11D-A25P-01	21	15347621	28980788	8647	0.1646
TCGA-EB-A44O-01A-11D-A25P-01	21	28990250	28995173	5	-0.805
TCGA-EB-A44O-01A-11D-A25P-01	21	28998563	47678774	11892	0.1598
TCGA-EB-A44O-01A-11D-A25P-01	22	17423930	49331012	16895	0.1671
TCGA-EB-A44O-01A-11D-A25P-01	23	3157107	30387310	12210	0.0016
TCGA-EB-A44O-01A-11D-A25P-01	23	30388055	30391493	2	-3.4757
TCGA-EB-A44O-01A-11D-A25P-01	23	30392595	154905589	51241	-0.0036
TCGA-EB-A44Q-06A-11D-A25P-01	1	3218610	62651786	32821	-0.0319
TCGA-EB-A44Q-06A-11D-A25P-01	1	62656184	62656510	2	-1.5249
TCGA-EB-A44Q-06A-11D-A25P-01	1	62661792	97663530	21572	-0.0302
TCGA-EB-A44Q-06A-11D-A25P-01	1	97664571	97670860	4	-1.6979
TCGA-EB-A44Q-06A-11D-A25P-01	1	97674129	112988146	8721	-0.0271
TCGA-EB-A44Q-06A-11D-A25P-01	1	112999464	116105767	1831	0.3306
TCGA-EB-A44Q-06A-11D-A25P-01	1	116107360	164128506	10710	-0.0267
TCGA-EB-A44Q-06A-11D-A25P-01	1	164129207	164130928	2	1.6678
TCGA-EB-A44Q-06A-11D-A25P-01	1	164130930	238466832	47694	-0.0323
TCGA-EB-A44Q-06A-11D-A25P-01	1	238470057	238470305	4	-1.1651
TCGA-EB-A44Q-06A-11D-A25P-01	1	238470945	245436800	4569	-0.0423
TCGA-EB-A44Q-06A-11D-A25P-01	1	245439207	245442537	5	-0.8525
TCGA-EB-A44Q-06A-11D-A25P-01	1	245445899	247813706	995	-0.0508
TCGA-EB-A44Q-06A-11D-A25P-01	2	484222	686938	183	0.4406
TCGA-EB-A44Q-06A-11D-A25P-01	2	1917604	23801666	14784	-0.0313
TCGA-EB-A44Q-06A-11D-A25P-01	2	23802158	23872765	47	0.3547
TCGA-EB-A44Q-06A-11D-A25P-01	2	23875431	242476062	116049	-0.0314
TCGA-EB-A44Q-06A-11D-A25P-01	3	2212571	25563907	13842	-0.0419
TCGA-EB-A44Q-06A-11D-A25P-01	3	25564603	25564898	2	-1.6138
TCGA-EB-A44Q-06A-11D-A25P-01	3	25565385	68985542	25314	-0.0423
TCGA-EB-A44Q-06A-11D-A25P-01	3	68987214	69002292	8	3.1897
TCGA-EB-A44Q-06A-11D-A25P-01	3	69004215	69387381	277	-0.0263
TCGA-EB-A44Q-06A-11D-A25P-01	3	69388392	69905276	448	3.1715
TCGA-EB-A44Q-06A-11D-A25P-01	3	69908436	69948433	50	3.6286
TCGA-EB-A44Q-06A-11D-A25P-01	3	69949707	69996494	46	4.2036
TCGA-EB-A44Q-06A-11D-A25P-01	3	69999991	70681401	403	3.446
TCGA-EB-A44Q-06A-11D-A25P-01	3	70681676	197538677	65816	-0.0392
TCGA-EB-A44Q-06A-11D-A25P-01	4	1053934	56874107	30864	-0.0447
TCGA-EB-A44Q-06A-11D-A25P-01	4	56874517	56979924	34	-0.5369
TCGA-EB-A44Q-06A-11D-A25P-01	4	56980231	86695978	16416	-0.0391
TCGA-EB-A44Q-06A-11D-A25P-01	4	86701998	86703543	4	-1.3086
TCGA-EB-A44Q-06A-11D-A25P-01	4	86704564	90441691	2238	-0.025
TCGA-EB-A44Q-06A-11D-A25P-01	4	90454569	91580510	584	0.3632
TCGA-EB-A44Q-06A-11D-A25P-01	4	91589442	99489264	4178	-0.036
TCGA-EB-A44Q-06A-11D-A25P-01	4	99494456	99899256	254	-0.5923
TCGA-EB-A44Q-06A-11D-A25P-01	4	99903946	114608718	8328	-0.029
TCGA-EB-A44Q-06A-11D-A25P-01	4	114618602	114714244	59	-0.6022
TCGA-EB-A44Q-06A-11D-A25P-01	4	114714297	168416735	29209	-0.0437
TCGA-EB-A44Q-06A-11D-A25P-01	4	168419206	168420360	2	-3.4389
TCGA-EB-A44Q-06A-11D-A25P-01	4	168423078	182760884	7730	-0.039
TCGA-EB-A44Q-06A-11D-A25P-01	4	182761063	183146623	310	-0.6203
TCGA-EB-A44Q-06A-11D-A25P-01	4	183149617	188762240	2340	-0.027
TCGA-EB-A44Q-06A-11D-A25P-01	5	914233	1288661	55	0.3627
TCGA-EB-A44Q-06A-11D-A25P-01	5	1288694	1309467	6	1.2495
TCGA-EB-A44Q-06A-11D-A25P-01	5	1313667	4296367	2033	-0.6424
TCGA-EB-A44Q-06A-11D-A25P-01	5	4299686	4423292	108	0.6414
TCGA-EB-A44Q-06A-11D-A25P-01	5	4425433	4483502	45	-0.6194
TCGA-EB-A44Q-06A-11D-A25P-01	5	4485531	4491592	7	1.3741
TCGA-EB-A44Q-06A-11D-A25P-01	5	4492572	4511087	8	0.7391
TCGA-EB-A44Q-06A-11D-A25P-01	5	4511589	4605402	76	1.2928
TCGA-EB-A44Q-06A-11D-A25P-01	5	4605931	4739168	113	1.7837
TCGA-EB-A44Q-06A-11D-A25P-01	5	4741495	4746479	4	0.9024
TCGA-EB-A44Q-06A-11D-A25P-01	5	4747708	4959279	185	-6e-04
TCGA-EB-A44Q-06A-11D-A25P-01	5	4965581	5155357	164	1.5858
TCGA-EB-A44Q-06A-11D-A25P-01	5	5157288	5175208	16	-0.542
TCGA-EB-A44Q-06A-11D-A25P-01	5	5181439	5183642	7	1.3529
TCGA-EB-A44Q-06A-11D-A25P-01	5	5183700	12113158	5129	-0.6149
TCGA-EB-A44Q-06A-11D-A25P-01	5	12113211	12155427	24	1.9868
TCGA-EB-A44Q-06A-11D-A25P-01	5	12159947	12331200	96	-0.5668
TCGA-EB-A44Q-06A-11D-A25P-01	5	12333743	12452679	52	1.4042
TCGA-EB-A44Q-06A-11D-A25P-01	5	12460751	12492762	13	-0.6224
TCGA-EB-A44Q-06A-11D-A25P-01	5	12495780	12525748	19	-0.0881
TCGA-EB-A44Q-06A-11D-A25P-01	5	12526250	12775705	101	-0.6032
TCGA-EB-A44Q-06A-11D-A25P-01	5	13173664	13218017	30	0.6911
TCGA-EB-A44Q-06A-11D-A25P-01	5	13226702	13540753	232	-0.592
TCGA-EB-A44Q-06A-11D-A25P-01	5	13548636	13564733	12	1.4443
TCGA-EB-A44Q-06A-11D-A25P-01	5	13566600	13606810	33	-0.5815
TCGA-EB-A44Q-06A-11D-A25P-01	5	13609659	13637836	18	1.7087
TCGA-EB-A44Q-06A-11D-A25P-01	5	13638935	13740486	78	1.2656
TCGA-EB-A44Q-06A-11D-A25P-01	5	13744594	13762725	12	0.8066
TCGA-EB-A44Q-06A-11D-A25P-01	5	13766115	14085012	264	1.6789
TCGA-EB-A44Q-06A-11D-A25P-01	5	14085760	14503119	424	2.0214
TCGA-EB-A44Q-06A-11D-A25P-01	5	14503841	14535214	19	2.1942
TCGA-EB-A44Q-06A-11D-A25P-01	5	14535828	14627833	48	1.3622
TCGA-EB-A44Q-06A-11D-A25P-01	5	14629100	14763229	96	1.6956
TCGA-EB-A44Q-06A-11D-A25P-01	5	14763786	14996395	131	-0.5993
TCGA-EB-A44Q-06A-11D-A25P-01	5	14999440	15010093	11	0.0025
TCGA-EB-A44Q-06A-11D-A25P-01	5	15016310	16211914	287	-0.5682
TCGA-EB-A44Q-06A-11D-A25P-01	5	16217387	16218367	3	1.8447
TCGA-EB-A44Q-06A-11D-A25P-01	5	16221411	16406092	147	1.3429
TCGA-EB-A44Q-06A-11D-A25P-01	5	16408937	16805982	291	2.1342
TCGA-EB-A44Q-06A-11D-A25P-01	5	16812638	17458474	362	-0.0575
TCGA-EB-A44Q-06A-11D-A25P-01	5	17756201	17783109	27	1.0626
TCGA-EB-A44Q-06A-11D-A25P-01	5	17783686	18230131	270	0.7428
TCGA-EB-A44Q-06A-11D-A25P-01	5	18233167	18259692	18	-0.0029
TCGA-EB-A44Q-06A-11D-A25P-01	5	18270914	18767595	312	-0.5975
TCGA-EB-A44Q-06A-11D-A25P-01	5	18777201	18811943	24	0.9242
TCGA-EB-A44Q-06A-11D-A25P-01	5	18813396	18825774	11	0.562
TCGA-EB-A44Q-06A-11D-A25P-01	5	18830438	18845337	14	1.0511
TCGA-EB-A44Q-06A-11D-A25P-01	5	18979585	19924118	518	-0.606
TCGA-EB-A44Q-06A-11D-A25P-01	5	19926896	19927117	2	-1.905
TCGA-EB-A44Q-06A-11D-A25P-01	5	19927161	20003145	48	-0.6277
TCGA-EB-A44Q-06A-11D-A25P-01	5	20008388	20165589	76	1.1563
TCGA-EB-A44Q-06A-11D-A25P-01	5	20170248	20241469	41	1.704
TCGA-EB-A44Q-06A-11D-A25P-01	5	20250824	20385768	69	1.2893
TCGA-EB-A44Q-06A-11D-A25P-01	5	20568838	22176205	720	-0.5771
TCGA-EB-A44Q-06A-11D-A25P-01	5	22179714	22211174	13	0.7749
TCGA-EB-A44Q-06A-11D-A25P-01	5	22222461	22419599	89	1.4742
TCGA-EB-A44Q-06A-11D-A25P-01	5	22424189	22761600	176	1.8961
TCGA-EB-A44Q-06A-11D-A25P-01	5	22761784	22824380	44	1.5852
TCGA-EB-A44Q-06A-11D-A25P-01	5	22826121	23034773	115	-0.6809
TCGA-EB-A44Q-06A-11D-A25P-01	5	23036368	23081749	38	0.6325
TCGA-EB-A44Q-06A-11D-A25P-01	5	23082068	23150089	46	-0.6109
TCGA-EB-A44Q-06A-11D-A25P-01	5	23157001	23220015	35	0.9076
TCGA-EB-A44Q-06A-11D-A25P-01	5	23222514	23230399	3	0.2559
TCGA-EB-A44Q-06A-11D-A25P-01	5	23234434	23258050	24	1.029
TCGA-EB-A44Q-06A-11D-A25P-01	5	23261842	23290339	23	1.4816
TCGA-EB-A44Q-06A-11D-A25P-01	5	23290439	23362013	45	0.8466
TCGA-EB-A44Q-06A-11D-A25P-01	5	23364376	23399030	14	1.7448
TCGA-EB-A44Q-06A-11D-A25P-01	5	23407248	23444418	23	1.1823
TCGA-EB-A44Q-06A-11D-A25P-01	5	23446031	23453942	9	0.8111
TCGA-EB-A44Q-06A-11D-A25P-01	5	23455371	23536560	40	2.0655
TCGA-EB-A44Q-06A-11D-A25P-01	5	23537334	23607362	45	2.6221
TCGA-EB-A44Q-06A-11D-A25P-01	5	23608189	23863885	177	2.0986
TCGA-EB-A44Q-06A-11D-A25P-01	5	23865736	23989919	46	0.8615
TCGA-EB-A44Q-06A-11D-A25P-01	5	23996621	24353258	212	1.1294
TCGA-EB-A44Q-06A-11D-A25P-01	5	24353324	24386053	15	1.9449
TCGA-EB-A44Q-06A-11D-A25P-01	5	24389857	24399894	6	2.7974
TCGA-EB-A44Q-06A-11D-A25P-01	5	24401861	24551919	102	1.6429
TCGA-EB-A44Q-06A-11D-A25P-01	5	24552224	24665518	58	0.9052
TCGA-EB-A44Q-06A-11D-A25P-01	5	24674756	24972502	187	0.6265
TCGA-EB-A44Q-06A-11D-A25P-01	5	24973020	25582936	183	1.7692
TCGA-EB-A44Q-06A-11D-A25P-01	5	25590844	25701996	70	1.1965
TCGA-EB-A44Q-06A-11D-A25P-01	5	25702260	25792054	62	1.5245
TCGA-EB-A44Q-06A-11D-A25P-01	5	25797300	25839067	18	1.1363
TCGA-EB-A44Q-06A-11D-A25P-01	5	25839780	25920401	56	0.5932
TCGA-EB-A44Q-06A-11D-A25P-01	5	25920479	25936977	12	1.4201
TCGA-EB-A44Q-06A-11D-A25P-01	5	25943018	26084959	90	0.622
TCGA-EB-A44Q-06A-11D-A25P-01	5	26088947	26116348	15	1.0508
TCGA-EB-A44Q-06A-11D-A25P-01	5	26117100	26158944	20	1.5429
TCGA-EB-A44Q-06A-11D-A25P-01	5	26164669	26230256	41	0.7508
TCGA-EB-A44Q-06A-11D-A25P-01	5	26231699	26261170	17	1.2699
TCGA-EB-A44Q-06A-11D-A25P-01	5	26266263	26286131	10	0.7486
TCGA-EB-A44Q-06A-11D-A25P-01	5	26290444	26349134	38	1.7577
TCGA-EB-A44Q-06A-11D-A25P-01	5	26350979	26503713	89	1.4805
TCGA-EB-A44Q-06A-11D-A25P-01	5	26504019	26571105	36	1.8174
TCGA-EB-A44Q-06A-11D-A25P-01	5	26571317	26624414	38	2.496
TCGA-EB-A44Q-06A-11D-A25P-01	5	26626746	26657507	20	1.8886
TCGA-EB-A44Q-06A-11D-A25P-01	5	26658564	26662394	5	0.8348
TCGA-EB-A44Q-06A-11D-A25P-01	5	26663988	30302370	1955	-0.6122
TCGA-EB-A44Q-06A-11D-A25P-01	5	30311341	31669203	1002	0.0072
TCGA-EB-A44Q-06A-11D-A25P-01	5	31671704	31712161	37	0.5996
TCGA-EB-A44Q-06A-11D-A25P-01	5	31713076	32016670	232	-0.0523
TCGA-EB-A44Q-06A-11D-A25P-01	5	32018841	32091842	71	1.6025
TCGA-EB-A44Q-06A-11D-A25P-01	5	32094654	32474203	175	-0.0321
TCGA-EB-A44Q-06A-11D-A25P-01	5	32477686	32755589	208	1.0144
TCGA-EB-A44Q-06A-11D-A25P-01	5	32763846	33039387	195	0.3254
TCGA-EB-A44Q-06A-11D-A25P-01	5	33040812	33228911	103	1.0388
TCGA-EB-A44Q-06A-11D-A25P-01	5	33229083	33632752	281	1.326
TCGA-EB-A44Q-06A-11D-A25P-01	5	33633103	33638224	4	0.9104
TCGA-EB-A44Q-06A-11D-A25P-01	5	33638714	33843258	131	0.5932
TCGA-EB-A44Q-06A-11D-A25P-01	5	33844603	33850536	7	-0.0687
TCGA-EB-A44Q-06A-11D-A25P-01	5	33853238	33884702	13	0.8064
TCGA-EB-A44Q-06A-11D-A25P-01	5	33885273	33943592	60	-0.0331
TCGA-EB-A44Q-06A-11D-A25P-01	5	34754305	34873490	83	0.8688
TCGA-EB-A44Q-06A-11D-A25P-01	5	34880566	34922956	24	1.427
TCGA-EB-A44Q-06A-11D-A25P-01	5	34926651	35245463	222	1.0643
TCGA-EB-A44Q-06A-11D-A25P-01	5	35248545	35416407	104	1.4108
TCGA-EB-A44Q-06A-11D-A25P-01	5	35416754	35423396	10	0.9203
TCGA-EB-A44Q-06A-11D-A25P-01	5	35426631	35427739	3	1.9418
TCGA-EB-A44Q-06A-11D-A25P-01	5	35431463	35582854	107	0.9108
TCGA-EB-A44Q-06A-11D-A25P-01	5	35585288	35588057	8	0.0284
TCGA-EB-A44Q-06A-11D-A25P-01	5	35591197	35930703	251	1.03
TCGA-EB-A44Q-06A-11D-A25P-01	5	35936183	36103293	130	-0.0154
TCGA-EB-A44Q-06A-11D-A25P-01	5	36106158	36438947	226	1.227
TCGA-EB-A44Q-06A-11D-A25P-01	5	36439174	36524543	56	1.4661
TCGA-EB-A44Q-06A-11D-A25P-01	5	36524757	36547051	11	1.8111
TCGA-EB-A44Q-06A-11D-A25P-01	5	36547353	36638623	75	1.2555
TCGA-EB-A44Q-06A-11D-A25P-01	5	36639458	37317083	317	0.9348
TCGA-EB-A44Q-06A-11D-A25P-01	5	37319343	37374124	23	1.8224
TCGA-EB-A44Q-06A-11D-A25P-01	5	37376296	38923732	1000	1.335
TCGA-EB-A44Q-06A-11D-A25P-01	5	38924916	39055471	57	0.0762
TCGA-EB-A44Q-06A-11D-A25P-01	5	39058356	39133037	47	1.5109
TCGA-EB-A44Q-06A-11D-A25P-01	5	39140809	39824050	481	1.0849
TCGA-EB-A44Q-06A-11D-A25P-01	5	39826298	39848113	18	1.304
TCGA-EB-A44Q-06A-11D-A25P-01	5	39848638	39944072	63	1.88
TCGA-EB-A44Q-06A-11D-A25P-01	5	39946137	40462358	337	1.1764
TCGA-EB-A44Q-06A-11D-A25P-01	5	40462924	40911246	237	1.7366
TCGA-EB-A44Q-06A-11D-A25P-01	5	40914430	41267725	256	1.4361
TCGA-EB-A44Q-06A-11D-A25P-01	5	41269103	41298664	32	2.1234
TCGA-EB-A44Q-06A-11D-A25P-01	5	41302846	41673879	217	1.4541
TCGA-EB-A44Q-06A-11D-A25P-01	5	41674657	41735284	32	0.821
TCGA-EB-A44Q-06A-11D-A25P-01	5	41735831	41815120	36	2.0126
TCGA-EB-A44Q-06A-11D-A25P-01	5	41816616	42100141	116	1.4702
TCGA-EB-A44Q-06A-11D-A25P-01	5	42101935	42242732	80	2.0867
TCGA-EB-A44Q-06A-11D-A25P-01	5	42243481	42590748	183	0.8494
TCGA-EB-A44Q-06A-11D-A25P-01	5	42599378	42741596	78	0.0238
TCGA-EB-A44Q-06A-11D-A25P-01	5	42744895	42797086	23	1.4647
TCGA-EB-A44Q-06A-11D-A25P-01	5	42799475	92849721	24644	-0.0313
TCGA-EB-A44Q-06A-11D-A25P-01	5	92851037	92855704	3	-1.258
TCGA-EB-A44Q-06A-11D-A25P-01	5	92857172	177008773	49400	-0.0357
TCGA-EB-A44Q-06A-11D-A25P-01	5	177010505	177511433	68	0.2658
TCGA-EB-A44Q-06A-11D-A25P-01	5	177533655	180360469	1466	-0.0389
TCGA-EB-A44Q-06A-11D-A25P-01	6	1014281	12664623	8361	0.6238
TCGA-EB-A44Q-06A-11D-A25P-01	6	12670655	12671342	2	-0.92
TCGA-EB-A44Q-06A-11D-A25P-01	6	12674569	20087070	5081	0.6154
TCGA-EB-A44Q-06A-11D-A25P-01	6	20087952	24322037	2968	0.3317
TCGA-EB-A44Q-06A-11D-A25P-01	6	24325809	24326285	2	-2.1413
TCGA-EB-A44Q-06A-11D-A25P-01	6	24328706	24885379	379	0.3329
TCGA-EB-A44Q-06A-11D-A25P-01	6	24888763	34457838	3252	0.6153
TCGA-EB-A44Q-06A-11D-A25P-01	6	34458705	36008039	679	-0.0159
TCGA-EB-A44Q-06A-11D-A25P-01	6	36011504	38682332	1738	-0.6026
TCGA-EB-A44Q-06A-11D-A25P-01	6	38685083	45653263	4354	-0.0439
TCGA-EB-A44Q-06A-11D-A25P-01	6	45654929	45656739	2	-1.4797
TCGA-EB-A44Q-06A-11D-A25P-01	6	45657827	45947467	249	-0.0366
TCGA-EB-A44Q-06A-11D-A25P-01	6	46077676	47818380	1217	-0.5949
TCGA-EB-A44Q-06A-11D-A25P-01	6	47818873	47833601	17	0.3728
TCGA-EB-A44Q-06A-11D-A25P-01	6	47845151	53026076	3014	-0.5899
TCGA-EB-A44Q-06A-11D-A25P-01	6	53027143	53035505	3	-2.0482
TCGA-EB-A44Q-06A-11D-A25P-01	6	53035532	57206485	2539	-0.6004
TCGA-EB-A44Q-06A-11D-A25P-01	6	62234533	71310789	4876	-0.0493
TCGA-EB-A44Q-06A-11D-A25P-01	6	71311250	75912411	2693	-0.5842
TCGA-EB-A44Q-06A-11D-A25P-01	6	75913135	75917834	6	-1.5809
TCGA-EB-A44Q-06A-11D-A25P-01	6	75920380	76770315	443	-0.5747
TCGA-EB-A44Q-06A-11D-A25P-01	6	76770836	80189142	1768	0.3467
TCGA-EB-A44Q-06A-11D-A25P-01	6	80361076	80466999	71	-0.0355
TCGA-EB-A44Q-06A-11D-A25P-01	6	80467057	80486349	15	0.2882
TCGA-EB-A44Q-06A-11D-A25P-01	6	80487022	84007707	1966	-0.6007
TCGA-EB-A44Q-06A-11D-A25P-01	6	84011528	86649705	1529	-0.0416
TCGA-EB-A44Q-06A-11D-A25P-01	6	86650103	86662610	5	-0.7135
TCGA-EB-A44Q-06A-11D-A25P-01	6	86666699	87302557	324	-0.0553
TCGA-EB-A44Q-06A-11D-A25P-01	6	87319151	93695169	3916	-0.5994
TCGA-EB-A44Q-06A-11D-A25P-01	6	93698212	93727847	28	-0.0911
TCGA-EB-A44Q-06A-11D-A25P-01	6	93728455	108701250	8105	-0.5997
TCGA-EB-A44Q-06A-11D-A25P-01	6	108707038	110693487	1192	0.3485
TCGA-EB-A44Q-06A-11D-A25P-01	6	110701125	120034623	5053	-0.588
TCGA-EB-A44Q-06A-11D-A25P-01	6	120038177	120074484	7	-0.197
TCGA-EB-A44Q-06A-11D-A25P-01	6	120075474	129945361	5734	0.3591
TCGA-EB-A44Q-06A-11D-A25P-01	6	129953275	132545381	1732	-0.6078
TCGA-EB-A44Q-06A-11D-A25P-01	6	132548504	141881188	5694	-0.0282
TCGA-EB-A44Q-06A-11D-A25P-01	6	141881742	143832600	1144	-0.5948
TCGA-EB-A44Q-06A-11D-A25P-01	6	143832826	143833126	2	-2.4912
TCGA-EB-A44Q-06A-11D-A25P-01	6	143833383	144455364	450	-0.6122
TCGA-EB-A44Q-06A-11D-A25P-01	6	144456085	170903919	15697	-0.0382
TCGA-EB-A44Q-06A-11D-A25P-01	7	705284	37570969	21174	0.3428
TCGA-EB-A44Q-06A-11D-A25P-01	7	37572099	37793969	153	-0.1759
TCGA-EB-A44Q-06A-11D-A25P-01	7	37795438	143203771	52190	0.3341
TCGA-EB-A44Q-06A-11D-A25P-01	7	143620311	144105941	169	0.8524
TCGA-EB-A44Q-06A-11D-A25P-01	7	144106508	144416401	221	0.3649
TCGA-EB-A44Q-06A-11D-A25P-01	7	144417994	144423359	4	-1.0325
TCGA-EB-A44Q-06A-11D-A25P-01	7	144425602	156074171	6153	0.327
TCGA-EB-A44Q-06A-11D-A25P-01	7	156080207	156080873	3	-1.1378
TCGA-EB-A44Q-06A-11D-A25P-01	7	156085682	158385118	1123	0.3428
TCGA-EB-A44Q-06A-11D-A25P-01	8	617667	60591613	32064	0.3359
TCGA-EB-A44Q-06A-11D-A25P-01	8	60595880	60598517	2	-1.3326
TCGA-EB-A44Q-06A-11D-A25P-01	8	60599115	113303827	29557	0.338
TCGA-EB-A44Q-06A-11D-A25P-01	8	113304170	113471805	106	0.6566
TCGA-EB-A44Q-06A-11D-A25P-01	8	113473594	120036502	3893	0.333
TCGA-EB-A44Q-06A-11D-A25P-01	8	120036633	120040368	3	-0.7238
TCGA-EB-A44Q-06A-11D-A25P-01	8	120040427	145232496	15768	0.3371
TCGA-EB-A44Q-06A-11D-A25P-01	9	789932	4421056	2600	-0.5932
TCGA-EB-A44Q-06A-11D-A25P-01	9	4425995	4426631	2	-2.6429
TCGA-EB-A44Q-06A-11D-A25P-01	9	4428615	8258921	1883	-0.5757
TCGA-EB-A44Q-06A-11D-A25P-01	9	8259072	8259370	2	-3.2155
TCGA-EB-A44Q-06A-11D-A25P-01	9	8260602	38639920	18638	-0.5836
TCGA-EB-A44Q-06A-11D-A25P-01	9	38640288	75068544	3075	-0.0382
TCGA-EB-A44Q-06A-11D-A25P-01	9	75070763	75117542	34	-0.5472
TCGA-EB-A44Q-06A-11D-A25P-01	9	75119794	130831380	36786	-0.0345
TCGA-EB-A44Q-06A-11D-A25P-01	9	130832940	133372383	1104	-0.6026
TCGA-EB-A44Q-06A-11D-A25P-01	9	133374586	140938752	3751	-0.0407
TCGA-EB-A44Q-06A-11D-A25P-01	10	415240	66935389	38496	-0.0393
TCGA-EB-A44Q-06A-11D-A25P-01	10	66935532	66935533	2	-2.7728
TCGA-EB-A44Q-06A-11D-A25P-01	10	66935939	86154263	11586	-0.0401
TCGA-EB-A44Q-06A-11D-A25P-01	10	86158132	86293511	72	-0.5352
TCGA-EB-A44Q-06A-11D-A25P-01	10	86296621	135225087	30574	-0.0405
TCGA-EB-A44Q-06A-11D-A25P-01	11	456120	18861892	11310	-0.0375
TCGA-EB-A44Q-06A-11D-A25P-01	11	18865803	19103903	158	0.3152
TCGA-EB-A44Q-06A-11D-A25P-01	11	19106267	39258136	12941	-0.0406
TCGA-EB-A44Q-06A-11D-A25P-01	11	39259796	39259971	2	-1.5762
TCGA-EB-A44Q-06A-11D-A25P-01	11	39261985	50055330	6053	-0.0493
TCGA-EB-A44Q-06A-11D-A25P-01	11	56013798	59109167	1714	-0.5784
TCGA-EB-A44Q-06A-11D-A25P-01	11	59110186	59933198	474	-0.0393
TCGA-EB-A44Q-06A-11D-A25P-01	11	59935919	59973208	26	-0.5525
TCGA-EB-A44Q-06A-11D-A25P-01	11	59973823	60054915	62	0.0059
TCGA-EB-A44Q-06A-11D-A25P-01	11	60059810	61898239	966	-0.6026
TCGA-EB-A44Q-06A-11D-A25P-01	11	61898561	61898859	3	-2.1385
TCGA-EB-A44Q-06A-11D-A25P-01	11	61899569	62371376	253	-0.6527
TCGA-EB-A44Q-06A-11D-A25P-01	11	62375943	62462449	25	0.0116
TCGA-EB-A44Q-06A-11D-A25P-01	11	62464361	62470719	5	-0.8024
TCGA-EB-A44Q-06A-11D-A25P-01	11	62472357	62605098	57	-0.0218
TCGA-EB-A44Q-06A-11D-A25P-01	11	62613854	64592908	842	-0.5812
TCGA-EB-A44Q-06A-11D-A25P-01	11	65670510	67294198	616	-0.0413
TCGA-EB-A44Q-06A-11D-A25P-01	11	67294308	68721372	444	0.3408
TCGA-EB-A44Q-06A-11D-A25P-01	11	68724270	69308575	340	1.1528
TCGA-EB-A44Q-06A-11D-A25P-01	11	69315055	69966482	342	0.8196
TCGA-EB-A44Q-06A-11D-A25P-01	11	69970637	70889037	524	1.1779
TCGA-EB-A44Q-06A-11D-A25P-01	11	70891044	71290580	325	0.8149
TCGA-EB-A44Q-06A-11D-A25P-01	11	71290740	71527547	38	0.3025
TCGA-EB-A44Q-06A-11D-A25P-01	11	71527696	72379892	382	0.6551
TCGA-EB-A44Q-06A-11D-A25P-01	11	72383771	74689524	1160	-0.5759
TCGA-EB-A44Q-06A-11D-A25P-01	11	74692920	75547716	508	0.8783
TCGA-EB-A44Q-06A-11D-A25P-01	11	75553189	77605753	1045	-0.0307
TCGA-EB-A44Q-06A-11D-A25P-01	11	77606090	134142530	36447	-0.5879
TCGA-EB-A44Q-06A-11D-A25P-01	12	889902	40080803	19924	-0.032
TCGA-EB-A44Q-06A-11D-A25P-01	12	40084899	40858005	489	0.3529
TCGA-EB-A44Q-06A-11D-A25P-01	12	40893374	41825754	683	-0.0258
TCGA-EB-A44Q-06A-11D-A25P-01	12	41829146	41896024	57	1.1624
TCGA-EB-A44Q-06A-11D-A25P-01	12	41898186	44469063	1201	-0.0282
TCGA-EB-A44Q-06A-11D-A25P-01	12	44470540	44479842	9	0.652
TCGA-EB-A44Q-06A-11D-A25P-01	12	44484131	44510369	13	0.1265
TCGA-EB-A44Q-06A-11D-A25P-01	12	44510609	44556879	30	0.678
TCGA-EB-A44Q-06A-11D-A25P-01	12	44560405	46435691	1049	0.3316
TCGA-EB-A44Q-06A-11D-A25P-01	12	46436180	46572976	113	0.8962
TCGA-EB-A44Q-06A-11D-A25P-01	12	46573316	46670738	58	0.245
TCGA-EB-A44Q-06A-11D-A25P-01	12	46673704	47078527	198	1.4471
TCGA-EB-A44Q-06A-11D-A25P-01	12	47084893	47109387	18	0.958
TCGA-EB-A44Q-06A-11D-A25P-01	12	47112394	47678432	369	1.5845
TCGA-EB-A44Q-06A-11D-A25P-01	12	47680711	47797831	86	1.0009
